alpha_id,strategy,gamma,base_spread,vol_mult,vol_window,order_notional,refresh_bars,target_pct,max_inv_mult,is_sharpe_mean,is_pnl_pct_mean,is_max_dd_worst,oos_sharpe_mean,oos_pnl_pct_mean,oos_max_dd_worst,n_sym_profit_oos,avg_fills,score
AV0607,avellaneda,8.515938638504675,0.002727060177467058,7.221707314266023,120,150.0,5,0.6,4.256855753083972,2.0730255961121364,0.34085191997969566,-0.4606493220589983,1.9275556394179805,0.149905108017776,-0.3703587419199721,7,242.5,7.079078600697956
AV2904,avellaneda,3.992120379596567,0.0008300748552807187,14.19999680303466,120,100.0,1,0.6,7.3818474705455,3.698211887586679,0.5018392862900474,-0.4356422431920146,0.8635338225203301,0.07103995225675681,-0.43701923146240007,7,26.0,7.077515828702949
AV0751,avellaneda,0.5453865082993451,0.0004773073271782788,18.770934001762217,480,150.0,5,0.4,4.261336847257694,0.7295964192794965,0.24830331893186486,-1.4844529372239594,1.0708809128334986,0.12169905911669776,-0.6168408999645181,8,25.5,7.073500807290388
AV0331,avellaneda,6.062684186811514,0.00023870084438414445,12.195717181242127,30,300.0,5,0.6,6.277533272568803,1.569143879561974,0.3231223213304766,-0.7107480728582414,2.2404173510831398,0.19223716235671964,-0.5522536360228697,7,188.0,7.061174726683171
AV2422,avellaneda,1.4826765971522933,0.0009365050464250576,13.11576981206694,30,300.0,10,0.6,6.3137322982655055,2.6210914928381346,0.969794600029678,-1.2707915645930006,1.535592461251484,0.20826722199522738,-0.7318851471638481,7,121.5,7.050092324344396
AV1201,avellaneda,18.852836916552224,0.004128471347394761,9.901831189932848,60,150.0,5,0.4,9.676468239622967,2.259527341433146,0.33326381626072726,-0.47471036543802253,1.7291668759564722,0.13422595029346301,-0.3786338428820272,7,177.9,7.044003342060913
AV2792,avellaneda,1.8586996666060982,0.00039101187666848404,16.83023248070939,60,75.0,10,0.5,7.229599988861162,2.809255576276098,0.3880169364057419,-0.4970739307446456,1.2756877261893327,0.08067597341422332,-0.36523592796733284,7,67.3,7.0013760718631275
AV3968,avellaneda,4.377946495300591,0.0011412215231004462,23.67779170780926,240,100.0,10,0.6,4.406579662062525,2.2582614209400367,0.3137098216159647,-0.4427847299731184,1.6060543258223354,0.11890292648433934,-0.4093307279673172,7,21.1,6.9851552633427705
AV1656,avellaneda,1.041649792624449,0.00043291018639121675,23.318124536012423,60,50.0,10,0.6,9.37825630884625,1.862825311233023,0.1315253164344158,-0.38845970438214866,1.7261634299454123,0.05904243762571606,-0.3451552977597566,7,27.5,6.919635213989815
AV3511,avellaneda,15.530360287201077,0.0021092961355440743,9.07705914160245,30,150.0,2,0.4,7.830427890084939,1.9546588857573084,0.28713572933167597,-0.5472878225006934,1.6439323421920853,0.12771775100018204,-0.3791428158712188,7,271.7,6.913636070841373
AV2138,avellaneda,0.5777556872253942,0.005317041301011272,9.214113138571262,480,50.0,5,0.4,10.63730995433621,2.021142822182523,0.160656744737309,-0.6339280763803253,1.6130432440629838,0.0997325145807099,-0.5125625855019279,7,32.0,6.909437152519441
AV3390,avellaneda,58.90195701465728,0.005204006935231053,67.97975260641545,60,50.0,5,0.5,9.363608851226504,2.1530082991044277,0.28038886579829525,-0.5068862024377814,1.4980314406766648,0.11867090318683768,-0.3895898022131587,7,97.5,6.906134922157985
AV0789,avellaneda,0.9224342217432256,0.0037460733745940163,7.494294685866404,60,100.0,2,0.6,2.298815224344098,3.1903352363586976,0.43165906172392166,-0.6195369513733385,0.8167611864500547,0.059781970842534074,-0.46508225530316855,7,33.2,6.901520727159347
AV2480,avellaneda,1.0799100715024093,0.0028121994426602093,15.236141551902088,480,150.0,10,0.5,2.2317692978641905,1.9804154482789695,0.36961506141864264,-0.8407831064524542,1.5279370276968864,0.16708124001901342,-0.47208898203067295,7,38.1,6.866737457226971
AV3257,avellaneda,2.083755354540908,0.00022356234902705,13.796138056971358,480,100.0,1,0.5,9.792167476334717,2.957752058806835,0.39656175682575484,-0.4633702003143298,0.854109699424975,0.07090539690963851,-0.44638355484094067,7,31.6,6.850564400845604
AV2357,avellaneda,3.1559758111333256,0.00046476655511132337,9.055093872868735,480,300.0,1,0.5,4.898769955565681,1.4113543906360342,0.3116438509102318,-0.8254955790529493,1.763965366472641,0.20246300473293197,-0.40401247221983794,7,100.0,6.809147024148944
AV3561,avellaneda,0.8826811655495663,0.0003523973431703332,16.357217553948534,240,75.0,10,0.6,5.11969348211313,2.23682166672562,0.30714810895970185,-0.6273650466020081,1.1372435255071933,0.08131683752176833,-0.3784626086708158,7,69.1,6.766603676977416
AV1730,avellaneda,0.8536733168517686,0.00031305053745698684,15.23152902598046,120,100.0,10,0.5,10.667624672078777,2.487170728974191,0.4284977363389098,-0.7410919604282935,0.7139029308730014,0.08009997157803626,-0.42680368269453534,7,83.8,6.64820731434968
AV0600,avellaneda,3.0037130885662484,0.00022940875863798556,8.344680853021675,60,200.0,3,0.4,5.301392581254258,1.4018402153541358,0.3084581481763253,-0.6702920280799299,1.199709666422455,0.12616368631714978,-0.3891659574510049,7,316.5,6.547164551954658
AV1017,avellaneda,2.055425043144012,0.0004210992887514346,9.999552284981977,30,300.0,1,0.4,10.07855833269365,1.691938596215173,0.47779233497224605,-1.1185729168244507,0.7790391409041358,0.07095016259164913,-0.9538815988885835,7,65.1,6.40659230934543
AV3881,avellaneda,0.563162931519531,0.0011014531061745425,18.862748655057825,480,300.0,5,0.6,10.012032654319738,0.7764833849843487,0.4331912896402409,-3.381996054155661,1.1115306022257223,0.23127705350201538,-1.2627104362579122,7,20.4,6.275873324601566
